model,speaker_id,dialect,text,construct,bias,CMN,DIA,model_label,dialect_label
qwen3.5,TYN_001,TYN,有一只鹰在天上飞,Warmth,0.4000000000000001,5.2,5.6000000000000005,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,病人需要及时治疗,Ability,-0.13333333333333316,6.0,5.866666666666667,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,病人需要及时治疗,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,病人需要及时治疗,Warmth,-1.5999999999999999,6.0,4.3999999999999995,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,这本书印制精良,Ability,-0.06666666666666672,6.0,5.933333333333334,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,这本书印制精良,Trust,-0.40000000000000036,6.0,5.6,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,这本书印制精良,Warmth,-1.3333333333333333,6.0,4.666666666666667,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,锅里的包子熟了,Ability,-2.0666666666666664,6.2,4.133333333333334,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,锅里的包子熟了,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,锅里的包子熟了,Warmth,0.4666666666666665,5.466666666666666,5.933333333333334,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,阴天出门要带雨伞,Ability,0.4666666666666668,4.6000000000000005,5.066666666666666,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,阴天出门要带雨伞,Trust,0.40000000000000036,5.6,6.0,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,阴天出门要带雨伞,Warmth,0.20000000000000018,5.066666666666666,5.266666666666667,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,面条在锅里煮着,Ability,-0.2666666666666666,5.2,4.933333333333334,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,面条在锅里煮着,Trust,-0.5999999999999996,6.0,5.4,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_001,TYN,面条在锅里煮着,Warmth,0.19999999999999987,5.0,5.2,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,儿童需要悉心抚养,Ability,-0.5333333333333335,3.6,3.0666666666666664,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,儿童需要悉心抚养,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,儿童需要悉心抚养,Warmth,-0.3333333333333333,5.2,4.866666666666666,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,农民在山坡上种了树,Ability,-0.3999999999999999,3.1333333333333333,2.733333333333333,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,农民在山坡上种了树,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,农民在山坡上种了树,Warmth,0.20000000000000018,4.733333333333333,4.933333333333334,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,动物会随季节变化换毛,Ability,0.4666666666666665,3.9333333333333336,4.3999999999999995,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,动物会随季节变化换毛,Trust,0.40000000000000036,5.6,6.0,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,动物会随季节变化换毛,Warmth,0.4666666666666665,4.3999999999999995,4.866666666666666,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,有一只鹰在天上飞,Ability,-0.4666666666666668,2.9333333333333336,2.466666666666667,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,有一只鹰在天上飞,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,有一只鹰在天上飞,Warmth,0.06666666666666643,4.933333333333334,5.0,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,病人需要及时治疗,Ability,-1.2000000000000002,5.733333333333333,4.533333333333333,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,病人需要及时治疗,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,病人需要及时治疗,Warmth,-0.13333333333333344,4.466666666666667,4.333333333333333,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,这本书印制精良,Ability,-0.19999999999999987,3.6666666666666665,3.466666666666667,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,这本书印制精良,Trust,-0.20000000000000018,6.0,5.8,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,这本书印制精良,Warmth,0.2666666666666666,4.6000000000000005,4.866666666666666,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,锅里的包子熟了,Ability,-0.6666666666666665,3.6,2.9333333333333336,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,锅里的包子熟了,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,锅里的包子熟了,Warmth,-0.13333333333333344,5.333333333333333,5.2,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,阴天出门要带雨伞,Ability,0.06666666666666658,3.733333333333333,3.8000000000000003,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,阴天出门要带雨伞,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,阴天出门要带雨伞,Warmth,-0.06666666666666643,5.2,5.133333333333334,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,面条在锅里煮着,Ability,-0.2666666666666666,3.6666666666666665,3.4,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,面条在锅里煮着,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,TYN_036,TYN,面条在锅里煮着,Warmth,0.13333333333333316,4.933333333333334,5.066666666666666,Qwen3.5-Omni-Plus,Taiyuan
qwen3.5,WHN_003,WHN,儿童需要悉心抚养,Ability,-0.933333333333333,5.933333333333334,5.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,儿童需要悉心抚养,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,儿童需要悉心抚养,Warmth,0.06666666666666672,5.733333333333333,5.8,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,农民在山坡上种了树,Ability,-1.7333333333333332,5.533333333333334,3.8000000000000003,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,农民在山坡上种了树,Trust,-1.0,6.0,5.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,农民在山坡上种了树,Warmth,-0.6,5.3999999999999995,4.8,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,动物会随季节变化换毛,Ability,-1.0,6.0,5.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,动物会随季节变化换毛,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,动物会随季节变化换毛,Warmth,0.19999999999999987,5.2,5.3999999999999995,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,有一只鹰在天上飞,Ability,-0.8666666666666667,4.133333333333334,3.266666666666667,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,有一只鹰在天上飞,Trust,-0.7999999999999998,6.0,5.2,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,有一只鹰在天上飞,Warmth,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,病人需要及时治疗,Ability,-0.6,5.933333333333334,5.333333333333333,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,病人需要及时治疗,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,病人需要及时治疗,Warmth,-0.6666666666666664,5.266666666666667,4.6000000000000005,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,这本书印制精良,Ability,-0.20000000000000018,6.0,5.8,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,这本书印制精良,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,这本书印制精良,Warmth,-2.9605947323337506e-16,5.3999999999999995,5.3999999999999995,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,锅里的包子熟了,Ability,-0.9333333333333332,4.533333333333333,3.6,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,锅里的包子熟了,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,锅里的包子熟了,Warmth,0.0,5.8,5.8,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,阴天出门要带雨伞,Ability,-0.13333333333333344,5.133333333333334,5.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,阴天出门要带雨伞,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,阴天出门要带雨伞,Warmth,-0.4000000000000001,5.733333333333333,5.333333333333333,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,面条在锅里煮着,Ability,-1.1333333333333333,5.133333333333334,4.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,面条在锅里煮着,Trust,-0.20000000000000018,6.0,5.8,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_003,WHN,面条在锅里煮着,Warmth,-0.4666666666666668,5.466666666666666,5.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,儿童需要悉心抚养,Ability,-1.1333333333333335,6.0,4.866666666666666,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,儿童需要悉心抚养,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,儿童需要悉心抚养,Warmth,0.40000000000000036,5.2,5.6000000000000005,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,农民在山坡上种了树,Ability,-1.3333333333333333,5.466666666666666,4.133333333333334,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,农民在山坡上种了树,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,农民在山坡上种了树,Warmth,0.06666666666666672,4.933333333333334,5.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,动物会随季节变化换毛,Ability,-1.6666666666666663,6.0,4.333333333333333,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,动物会随季节变化换毛,Trust,-0.7999999999999998,6.0,5.2,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,动物会随季节变化换毛,Warmth,0.13333333333333316,4.8,4.933333333333334,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,有一只鹰在天上飞,Ability,-1.7333333333333334,5.333333333333333,3.6,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,有一只鹰在天上飞,Trust,-0.20000000000000018,6.0,5.8,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,有一只鹰在天上飞,Warmth,0.4000000000000001,5.6000000000000005,6.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,病人需要及时治疗,Ability,-0.5333333333333332,6.2,5.666666666666667,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,病人需要及时治疗,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,病人需要及时治疗,Warmth,0.7333333333333334,4.266666666666667,5.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,这本书印制精良,Ability,-0.4000000000000001,6.0,5.6000000000000005,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,这本书印制精良,Trust,-0.5999999999999996,6.0,5.4,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,这本书印制精良,Warmth,-0.13333333333333344,5.133333333333334,5.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,锅里的包子熟了,Ability,-1.3999999999999997,5.266666666666667,3.8666666666666667,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,锅里的包子熟了,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,锅里的包子熟了,Warmth,0.39999999999999974,5.466666666666666,5.866666666666667,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,阴天出门要带雨伞,Ability,-0.5999999999999996,5.533333333333334,4.933333333333334,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,阴天出门要带雨伞,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,阴天出门要带雨伞,Warmth,0.6666666666666666,5.0,5.666666666666667,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,面条在锅里煮着,Ability,-1.2000000000000002,5.066666666666666,3.8666666666666667,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,面条在锅里煮着,Trust,-0.20000000000000018,6.0,5.8,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,WHN_010,WHN,面条在锅里煮着,Warmth,0.06666666666666672,5.266666666666667,5.333333333333333,Qwen3.5-Omni-Plus,Wuhan
qwen3.5,XIA_020,XIA,儿童需要悉心抚养,Ability,-0.8000000000000002,6.0,5.2,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,儿童需要悉心抚养,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,儿童需要悉心抚养,Warmth,-0.33333333333333365,5.533333333333334,5.2,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,农民在山坡上种了树,Ability,-2.0,5.266666666666667,3.266666666666667,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,农民在山坡上种了树,Trust,-0.5999999999999996,6.0,5.4,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,农民在山坡上种了树,Warmth,-0.33333333333333304,4.8,4.466666666666667,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,动物会随季节变化换毛,Ability,-2.3333333333333335,6.0,3.6666666666666665,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,动物会随季节变化换毛,Trust,-0.7999999999999998,6.0,5.2,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,动物会随季节变化换毛,Warmth,0.13333333333333344,5.0,5.133333333333334,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,有一只鹰在天上飞,Ability,-1.8666666666666665,5.466666666666666,3.6,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,有一只鹰在天上飞,Trust,-1.0,6.0,5.0,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,有一只鹰在天上飞,Warmth,-1.2,5.733333333333333,4.533333333333334,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,病人需要及时治疗,Ability,-0.8666666666666668,6.0,5.133333333333333,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,病人需要及时治疗,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,病人需要及时治疗,Warmth,1.5999999999999999,4.3999999999999995,6.0,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,这本书印制精良,Ability,-0.6666666666666666,6.0,5.333333333333333,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,这本书印制精良,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,这本书印制精良,Warmth,-0.06666666666666672,5.0,4.933333333333334,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,锅里的包子熟了,Ability,-0.06666666666666672,5.0,4.933333333333334,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,锅里的包子熟了,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,锅里的包子熟了,Warmth,0.0,5.333333333333333,5.333333333333333,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,阴天出门要带雨伞,Ability,-1.6666666666666667,5.533333333333334,3.8666666666666667,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,阴天出门要带雨伞,Trust,-0.5999999999999996,6.0,5.4,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,阴天出门要带雨伞,Warmth,-0.4000000000000001,5.333333333333333,4.933333333333334,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,面条在锅里煮着,Ability,-0.6666666666666666,5.333333333333333,4.666666666666667,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,面条在锅里煮着,Trust,-0.40000000000000036,6.0,5.6,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_020,XIA,面条在锅里煮着,Warmth,0.13333333333333344,4.866666666666666,5.0,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,儿童需要悉心抚养,Ability,-0.4666666666666668,6.0,5.533333333333334,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,儿童需要悉心抚养,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,儿童需要悉心抚养,Warmth,-0.6,5.666666666666667,5.066666666666666,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,农民在山坡上种了树,Ability,-1.8,5.733333333333333,3.9333333333333336,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,农民在山坡上种了树,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,农民在山坡上种了树,Warmth,0.2666666666666669,4.666666666666667,4.933333333333334,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,动物会随季节变化换毛,Ability,-1.6000000000000003,6.0,4.3999999999999995,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,动物会随季节变化换毛,Trust,-2.0,6.0,4.0,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,动物会随季节变化换毛,Warmth,-0.7999999999999998,4.866666666666666,4.066666666666666,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,有一只鹰在天上飞,Ability,-1.0666666666666664,5.333333333333333,4.266666666666667,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,有一只鹰在天上飞,Trust,0.0,5.8,5.8,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,有一只鹰在天上飞,Warmth,-0.4666666666666665,5.533333333333334,5.066666666666666,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,病人需要及时治疗,Ability,-0.6,6.066666666666666,5.466666666666666,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,病人需要及时治疗,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,病人需要及时治疗,Warmth,-0.06666666666666658,4.466666666666666,4.3999999999999995,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,这本书印制精良,Ability,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,这本书印制精良,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,这本书印制精良,Warmth,-0.20000000000000018,5.0,4.8,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,锅里的包子熟了,Ability,-1.0666666666666669,5.133333333333334,4.066666666666666,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,锅里的包子熟了,Trust,-0.5999999999999996,6.0,5.4,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,锅里的包子熟了,Warmth,-0.2666666666666666,5.333333333333333,5.066666666666666,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,阴天出门要带雨伞,Ability,-0.06666666666666672,5.466666666666666,5.3999999999999995,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,阴天出门要带雨伞,Trust,0.0,6.0,6.0,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,阴天出门要带雨伞,Warmth,-0.06666666666666643,5.2,5.133333333333334,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,面条在锅里煮着,Ability,-0.6666666666666666,5.333333333333333,4.666666666666667,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,面条在锅里煮着,Trust,-0.40000000000000036,6.0,5.6,Qwen3.5-Omni-Plus,Xi'an
qwen3.5,XIA_027,XIA,面条在锅里煮着,Warmth,-0.13333333333333344,5.133333333333334,5.0,Qwen3.5-Omni-Plus,Xi'an
